2015-01-09;23:40:46;79.266;9.90;1.59
2015-01-09;23:45:43;102.007;11.23;1.52
2015-01-09;23:50:44;86.949;8.53;1.70
2015-01-09;23:55:44;115.559;8.88;1.45
2015-01-10;00:00:53;100.284;13.70;1.34
2015-01-10;00:05:37;98.494;8.27;1.67
2015-01-10;00:10:42;92.889;10.18;1.69
2015-01-10;00:15:47;93.915;11.13;1.70
2015-01-10;00:20:38;72.506;11.60;1.47
2015-01-10;00:25:44;95.173;11.58;1.71
2015-01-10;00:30:40;101.187;10.35;1.62
2015-01-10;00:35:44;77.068;11.51;1.63
2015-01-10;00:40:38;112.088;7.40;1.71
2015-01-10;00:45:41;108.36;10.03;1.19
2015-01-10;00:51:14;100.469;11.11;1.37
2015-01-10;00:55:44;107.162;11.03;1.77
2015-01-10;01:00:48;91.633;15.64;1.12
2015-01-10;01:05:45;87.459;11.10;1.87
2015-01-10;01:10:45;115.855;11.66;1.73
2015-01-10;01:15:43;71.519;10.99;1.67
2015-01-10;01:20:53;91.223;10.65;1.82
2015-01-10;01:25:44;99.145;11.75;1.77
2015-01-10;01:30:45;87.509;11.70;1.73
2015-01-10;01:35:38;116.614;9.12;1.64
2015-01-10;01:40:42;75.624;11.05;1.57
2015-01-10;01:45:40;87.161;11.73;1.20
2015-01-10;01:50:42;107.361;12.75;1.30
2015-01-10;01:55:41;75.121;11.55;1.56
2015-01-10;02:00:43;68.558;10.20;1.08
2015-01-10;02:05:48;86.901;11.94;1.17
2015-01-10;02:10:45;104.981;9.15;1.67
2015-01-10;02:15:41;86.302;10.55;1.36
2015-01-10;02:20:42;79.659;11.41;1.53
2015-01-10;02:25:42;83.714;10.42;1.59
2015-01-10;02:30:42;98.26;11.46;1.53
2015-01-10;02:35:40;89.963;11.96;1.49
2015-01-10;02:40:40;101.816;10.05;1.65
2015-01-10;02:48:35;82.302;11.21;1.90
2015-01-10;02:50:47;86.354;11.08;1.79
2015-01-10;02:55:40;92.453;14.45;1.66
2015-01-10;03:00:40;106.604;9.89;1.23
2015-01-10;03:05:41;88.532;11.11;1.29
2015-01-10;03:10:46;88.262;11.14;1.68
2015-01-10;03:15:54;108.573;11.77;1.70
2015-01-10;03:20:47;65.588;10.91;1.69
2015-01-10;03:25:46;89.771;12.69;1.59
2015-01-10;03:30:42;115.177;11.81;1.40
2015-01-10;03:35:46;115.155;11.37;1.72
2015-01-10;03:40:40;80.446;11.51;1.61
2015-01-10;03:45:42;91.006;11.11;1.52
2015-01-10;03:50:43;98.996;9.44;1.47
2015-01-10;03:55:44;95.301;11.31;1.72
2015-01-10;04:00:42;107.199;14.17;1.21
2015-01-10;04:05:44;70.395;12.05;1.52
2015-01-10;04:10:50;93.021;11.27;1.50
2015-01-10;04:15:43;81.21;10.51;1.58
2015-01-10;04:20:44;81.014;10.60;1.68
2015-01-10;04:25:38;79.282;8.55;1.68
2015-01-10;04:30:40;111.83;12.45;1.72
2015-01-10;04:35:42;86.422;10.90;1.51
2015-01-10;04:40:46;79.105;10.49;1.80
2015-01-10;04:45:44;94.383;10.63;1.78
2015-01-10;04:50:45;99.889;10.39;1.79
2015-01-10;04:55:41;82.905;12.03;1.38
2015-01-10;05:00:43;107.805;13.36;1.33
2015-01-10;05:05:36;100.403;18.02;1.75
2015-01-10;05:10:40;103.673;9.31;1.27
2015-01-10;05:16:18;68.436;10.71;1.39
2015-01-10;05:20:41;70.413;9.08;1.68
2015-01-10;05:25:39;113.521;8.53;1.71
2015-01-10;05:30:39;115.546;9.15;1.60
2015-01-10;05:35:43;89.658;12.11;1.58
2015-01-10;05:40:41;94.525;11.36;1.58
2015-01-10;05:45:45;72.783;11.55;1.75
2015-01-10;05:50:43;84.364;12.12;1.48
2015-01-10;05:55:36;89.99;10.18;1.67
2015-01-10;06:00:39;82.571;9.95;1.82
2015-01-10;06:05:46;77.734;11.63;1.67
2015-01-10;06:10:44;72.462;12.03;1.75
2015-01-10;06:15:41;104.461;11.98;1.33
2015-01-10;06:20:39;85.785;10.91;1.62
2015-01-10;06:25:39;99.273;9.44;1.51
2015-01-10;06:30:41;79.892;9.73;1.86
2015-01-10;06:35:40;114.472;10.91;1.39
2015-01-10;06:40:39;84.321;8.85;1.50
2015-01-10;06:45:43;74.934;11.17;1.66
